match_id,competition_id,season,game_week,homeID,home_name,awayID,away_name,RA,RB,RA_new,RB_new,RA_change,RB_change,result,homeGoalCount,awayGoalCount
891258,4136,2011/2012,1,452,Ajaccio,439,Toulouse,1500.00,1500.00,1484.00,1516.00,-16.00,16.00,away_win,0,2
891260,4136,2011/2012,1,491,Brest,450,Thonon Evian FC,1500.00,1500.00,1500.00,1500.00,0.00,0.00,draw,2,2
891262,4136,2011/2012,1,432,Caen,453,Valenciennes,1500.00,1500.00,1516.00,1484.00,16.00,-16.00,home_win,1,0
891265,4136,2011/2012,1,443,Olympique Marseille,454,Sochaux,1500.00,1500.00,1500.00,1500.00,0.00,0.00,draw,2,2
891267,4136,2011/2012,1,435,Montpellier,479,Auxerre,1500.00,1500.00,1516.00,1484.00,16.00,-16.00,home_win,3,1
891269,4136,2011/2012,1,447,Nancy,441,Lille,1500.00,1500.00,1500.00,1500.00,0.00,0.00,draw,1,1
891272,4136,2011/2012,1,445,Nice,57,Olympique Lyonnais,1500.00,1500.00,1484.00,1516.00,-16.00,16.00,away_win,1,3
891274,4136,2011/2012,1,68,PSG,448,Lorient,1500.00,1500.00,1484.00,1516.00,-16.00,16.00,away_win,0,1
891276,4136,2011/2012,1,446,Dijon,442,Rennes,1500.00,1500.00,1484.00,1516.00,-16.00,16.00,away_win,1,5
891278,4136,2011/2012,1,433,Bordeaux,434,Saint-Étienne,1500.00,1500.00,1484.00,1516.00,-16.00,16.00,away_win,1,2
891281,4136,2011/2012,2,448,Lorient,433,Bordeaux,1516.00,1484.00,1514.53,1485.47,-1.47,1.47,draw,1,1
891283,4136,2011/2012,2,57,Olympique Lyonnais,452,Ajaccio,1516.00,1484.00,1514.53,1485.47,-1.47,1.47,draw,1,1
891285,4136,2011/2012,2,442,Rennes,68,PSG,1516.00,1484.00,1514.53,1485.47,-1.47,1.47,draw,1,1
891287,4136,2011/2012,2,434,Saint-Étienne,447,Nancy,1516.00,1500.00,1531.26,1484.74,15.26,-15.26,home_win,1,0
891290,4136,2011/2012,2,454,Sochaux,432,Caen,1500.00,1516.00,1484.74,1531.26,-15.26,15.26,away_win,1,2
891296,4136,2011/2012,2,439,Toulouse,446,Dijon,1516.00,1484.00,1530.53,1469.47,14.53,-14.53,home_win,2,0
891304,4136,2011/2012,2,453,Valenciennes,491,Brest,1484.00,1500.00,1484.74,1499.26,0.74,-0.74,draw,0,0
891309,4136,2011/2012,2,479,Auxerre,443,Olympique Marseille,1484.00,1500.00,1484.74,1499.26,0.74,-0.74,draw,2,2
891316,4136,2011/2012,2,450,Thonon Evian FC,445,Nice,1500.00,1484.00,1515.26,1468.74,15.26,-15.26,home_win,1,0
891321,4136,2011/2012,2,441,Lille,435,Montpellier,1500.00,1516.00,1484.74,1531.26,-15.26,15.26,away_win,0,1
891329,4136,2011/2012,3,433,Bordeaux,479,Auxerre,1485.47,1484.74,1485.44,1484.77,-0.03,0.03,draw,1,1
891336,4136,2011/2012,3,491,Brest,57,Olympique Lyonnais,1499.26,1514.53,1499.97,1513.83,0.70,-0.70,draw,1,1
891345,4136,2011/2012,3,432,Caen,441,Lille,1531.26,1484.74,1513.13,1502.87,-18.13,18.13,away_win,1,2
