match_id,competition_id,season,game_week,homeID,home_name,awayID,away_name,RA,RB,RA_new,RB_new,RA_change,RB_change,result,homeGoalCount,awayGoalCount
905948,4238,2010/2011,6,82,Porto,184,SC Olhanense,1573.49,1531.30,1587.55,1517.23,14.07,-14.07,home_win,2,0
905955,4238,2010/2011,6,4880,União de Leiria,171,Rio Ave FC,1487.39,1457.50,1502.01,1442.87,14.63,-14.63,home_win,1,0
905961,4238,2010/2011,6,1025,Portimonense,15808,SC Beira-Mar,1471.60,1499.88,1488.90,1482.58,17.30,-17.30,home_win,1,0
905968,4238,2010/2011,6,114,Sporting CP,163,CD Nacional,1498.06,1482.73,1497.35,1483.44,-0.71,0.71,draw,1,1
905974,4238,2010/2011,6,170,Vitória Setúbal,173,Paços de Ferreira,1496.71,1510.60,1513.35,1493.96,16.64,-16.64,home_win,1,0
905981,4238,2010/2011,7,4880,União de Leiria,179,Associação Académica de Coimbra OAF,1502.01,1528.19,1519.22,1510.98,17.20,-17.20,home_win,2,1
905987,4238,2010/2011,7,184,SC Olhanense,170,Vitória Setúbal,1517.23,1513.35,1533.06,1497.53,15.82,-15.82,home_win,3,1
905993,4238,2010/2011,7,171,Rio Ave FC,177,CS Marítimo,1442.87,1444.41,1442.94,1444.34,0.07,-0.07,draw,0,0
906000,4238,2010/2011,7,163,CD Nacional,1025,Portimonense,1483.44,1488.90,1499.69,1472.65,16.25,-16.25,home_win,3,1
906006,4238,2010/2011,7,4912,Naval 1º de Maio,173,Paços de Ferreira,1456.02,1493.96,1441.76,1508.22,-14.26,14.26,away_win,1,2
906011,4238,2010/2011,7,78,Benfica,172,Sporting Braga,1505.44,1528.29,1522.49,1511.24,17.05,-17.05,home_win,1,0
906017,4238,2010/2011,7,15808,SC Beira-Mar,114,Sporting CP,1482.58,1497.35,1483.26,1496.67,0.68,-0.68,draw,1,1
906023,4238,2010/2011,7,175,Vitória Guimarães,82,Porto,1528.39,1587.55,1531.09,1584.85,2.70,-2.70,draw,1,1
906029,4238,2010/2011,8,179,Associação Académica de Coimbra OAF,163,CD Nacional,1510.98,1499.69,1526.46,1484.21,15.48,-15.48,home_win,2,1
906033,4238,2010/2011,8,173,Paços de Ferreira,15808,SC Beira-Mar,1508.22,1483.26,1507.07,1484.41,-1.15,1.15,draw,1,1
906039,4238,2010/2011,8,170,Vitória Setúbal,175,Vitória Guimarães,1497.53,1531.09,1515.07,1513.55,17.54,-17.54,home_win,2,1
906044,4238,2010/2011,8,172,Sporting Braga,184,SC Olhanense,1511.24,1533.06,1528.24,1516.05,17.00,-17.00,home_win,3,1
906050,4238,2010/2011,8,177,CS Marítimo,4912,Naval 1º de Maio,1444.34,1441.76,1460.22,1425.88,15.88,-15.88,home_win,1,0
906056,4238,2010/2011,8,114,Sporting CP,171,Rio Ave FC,1496.67,1442.94,1510.22,1429.40,13.55,-13.55,home_win,1,0
906061,4238,2010/2011,8,1025,Portimonense,78,Benfica,1472.65,1522.49,1458.93,1536.21,-13.72,13.72,away_win,0,1
906067,4238,2010/2011,8,82,Porto,4880,União de Leiria,1584.85,1519.22,1597.87,1506.20,13.01,-13.01,home_win,5,1
906073,4238,2010/2011,9,78,Benfica,173,Paços de Ferreira,1536.21,1507.07,1550.88,1492.41,14.66,-14.66,home_win,2,0
906079,4238,2010/2011,9,171,Rio Ave FC,172,Sporting Braga,1429.40,1528.24,1449.83,1507.81,20.43,-20.43,home_win,2,0
906085,4238,2010/2011,9,179,Associação Académica de Coimbra OAF,82,Porto,1526.46,1597.87,1513.71,1610.62,-12.76,12.76,away_win,0,1
906089,4238,2010/2011,9,163,CD Nacional,170,Vitória Setúbal,1484.21,1515.07,1501.63,1497.66,17.42,-17.42,home_win,1,0
906095,4238,2010/2011,9,15808,SC Beira-Mar,4912,Naval 1º de Maio,1484.41,1425.88,1497.74,1412.55,13.33,-13.33,home_win,3,1
906101,4238,2010/2011,9,184,SC Olhanense,177,CS Marítimo,1516.05,1460.22,1513.50,1462.77,-2.55,2.55,draw,1,1
906107,4238,2010/2011,9,4880,União de Leiria,114,Sporting CP,1506.20,1510.22,1490.39,1526.03,-15.82,15.82,away_win,1,2
906113,4238,2010/2011,9,175,Vitória Guimarães,1025,Portimonense,1513.55,1458.93,1527.05,1445.42,13.51,-13.51,home_win,2,0
906119,4238,2010/2011,10,170,Vitória Setúbal,171,Rio Ave FC,1497.66,1449.83,1495.47,1452.02,-2.19,2.19,draw,3,3
906124,4238,2010/2011,10,173,Paços de Ferreira,163,CD Nacional,1492.41,1501.63,1476.84,1517.20,-15.58,15.58,away_win,0,1
906130,4238,2010/2011,10,1025,Portimonense,179,Associação Académica de Coimbra OAF,1445.42,1513.71,1448.52,1510.60,3.10,-3.10,draw,2,2
906133,4238,2010/2011,10,177,CS Marítimo,4880,União de Leiria,1462.77,1490.39,1464.04,1489.12,1.27,-1.27,draw,1,1
906138,4238,2010/2011,10,4912,Naval 1º de Maio,184,SC Olhanense,1412.55,1513.50,1417.07,1508.98,4.52,-4.52,draw,1,1
906143,4238,2010/2011,10,172,Sporting Braga,15808,SC Beira-Mar,1507.81,1497.74,1491.35,1514.20,-16.46,16.46,away_win,2,3
906148,4238,2010/2011,10,82,Porto,78,Benfica,1610.62,1550.88,1623.90,1537.60,13.28,-13.28,home_win,5,0
906153,4238,2010/2011,10,114,Sporting CP,175,Vitória Guimarães,1526.03,1527.05,1510.08,1543.00,-15.95,15.95,away_win,2,3
906158,4238,2010/2011,11,163,CD Nacional,177,CS Marítimo,1517.20,1464.04,1514.77,1466.47,-2.43,2.43,draw,0,0
906162,4238,2010/2011,11,175,Vitória Guimarães,172,Sporting Braga,1543.00,1491.35,1556.64,1477.71,13.64,-13.64,home_win,2,1
906169,4238,2010/2011,11,179,Associação Académica de Coimbra OAF,114,Sporting CP,1510.60,1510.08,1494.58,1526.11,-16.02,16.02,away_win,1,2
906174,4238,2010/2011,11,171,Rio Ave FC,173,Paços de Ferreira,1452.02,1476.84,1469.16,1459.70,17.14,-17.14,home_win,3,1
906179,4238,2010/2011,11,4880,União de Leiria,170,Vitória Setúbal,1489.12,1495.47,1505.41,1479.17,16.29,-16.29,home_win,1,0
906184,4238,2010/2011,11,184,SC Olhanense,15808,SC Beira-Mar,1508.98,1514.20,1509.22,1513.96,0.24,-0.24,draw,1,1
906190,4238,2010/2011,11,78,Benfica,4912,Naval 1º de Maio,1537.60,1417.07,1548.26,1406.41,10.66,-10.66,home_win,4,0
906195,4238,2010/2011,11,82,Porto,1025,Portimonense,1623.90,1448.52,1632.45,1439.98,8.55,-8.55,home_win,2,0
906200,4238,2010/2011,12,170,Vitória Setúbal,179,Associação Académica de Coimbra OAF,1479.17,1494.58,1463.88,1509.87,-15.29,15.29,away_win,0,1
906205,4238,2010/2011,12,173,Paços de Ferreira,184,SC Olhanense,1459.70,1509.22,1477.96,1490.96,18.27,-18.27,home_win,1,0
906210,4238,2010/2011,12,177,CS Marítimo,175,Vitória Guimarães,1466.47,1556.64,1486.53,1536.58,20.06,-20.06,home_win,2,0
906215,4238,2010/2011,12,114,Sporting CP,82,Porto,1526.11,1632.45,1530.85,1627.70,4.75,-4.75,draw,1,1
