match_id,competition_id,season,game_week,homeID,home_name,awayID,away_name,RA,RB,RA_new,RB_new,RA_change,RB_change,result,homeGoalCount,awayGoalCount
888655,4123,2011/2012,1,33,Borussia Dortmund,36,Hamburger SV,1500.00,1500.00,1507.74,1492.26,7.74,-7.74,home_win,3,1
888656,4123,2011/2012,1,37,Werder Bremen,542,Kaiserslautern,1500.00,1500.00,1507.74,1492.26,7.74,-7.74,home_win,2,0
888658,4123,2011/2012,1,52,Hannover 96,49,Hoffenheim,1500.00,1500.00,1507.74,1492.26,7.74,-7.74,home_win,2,1
888660,4123,2011/2012,1,51,Stuttgart,35,Schalke 04,1500.00,1500.00,1507.74,1492.26,7.74,-7.74,home_win,3,0
888662,4123,2011/2012,1,41,Köln,43,Wolfsburg,1500.00,1500.00,1487.74,1512.26,-12.26,12.26,away_win,0,3
888664,4123,2011/2012,1,50,Augsburg,42,Freiburg,1500.00,1500.00,1497.74,1502.26,-2.26,2.26,draw,2,2
888666,4123,2011/2012,1,47,Hertha BSC,127,Nürnberg,1500.00,1500.00,1487.74,1512.26,-12.26,12.26,away_win,0,1
888668,4123,2011/2012,1,34,Mainz 05,40,Bayer Leverkusen,1500.00,1500.00,1507.74,1492.26,7.74,-7.74,home_win,2,0
888670,4123,2011/2012,1,38,Bayern München,39,Borussia M'gladbach,1500.00,1500.00,1487.74,1512.26,-12.26,12.26,away_win,0,1
888672,4123,2011/2012,2,35,Schalke 04,41,Köln,1492.26,1487.74,1499.90,1480.10,7.64,-7.64,home_win,5,1
888673,4123,2011/2012,2,36,Hamburger SV,47,Hertha BSC,1492.26,1487.74,1489.90,1490.10,-2.36,2.36,draw,2,2
888675,4123,2011/2012,2,127,Nürnberg,52,Hannover 96,1512.26,1507.74,1499.90,1520.10,-12.36,12.36,away_win,1,2
888677,4123,2011/2012,2,42,Freiburg,34,Mainz 05,1502.26,1507.74,1490.12,1519.88,-12.14,12.14,away_win,1,2
888679,4123,2011/2012,2,49,Hoffenheim,33,Borussia Dortmund,1492.26,1507.74,1500.34,1499.66,8.08,-8.08,home_win,1,0
888680,4123,2011/2012,2,43,Wolfsburg,38,Bayern München,1512.26,1487.74,1499.47,1500.53,-12.79,12.79,away_win,0,1
888682,4123,2011/2012,2,39,Borussia M'gladbach,51,Stuttgart,1512.26,1507.74,1509.90,1510.10,-2.36,2.36,draw,1,1
888684,4123,2011/2012,2,542,Kaiserslautern,50,Augsburg,1492.26,1497.74,1490.12,1499.88,-2.14,2.14,draw,1,1
888685,4123,2011/2012,2,40,Bayer Leverkusen,37,Werder Bremen,1492.26,1507.74,1500.34,1499.66,8.08,-8.08,home_win,1,0
888687,4123,2011/2012,3,39,Borussia M'gladbach,43,Wolfsburg,1509.90,1499.47,1517.41,1491.96,7.51,-7.51,home_win,4,1
888689,4123,2011/2012,3,33,Borussia Dortmund,127,Nürnberg,1499.66,1499.90,1507.40,1492.16,7.74,-7.74,home_win,2,0
888691,4123,2011/2012,3,38,Bayern München,36,Hamburger SV,1500.53,1489.90,1508.03,1482.39,7.51,-7.51,home_win,5,0
888692,4123,2011/2012,3,37,Werder Bremen,42,Freiburg,1499.66,1490.12,1507.19,1482.59,7.53,-7.53,home_win,5,3
888694,4123,2011/2012,3,51,Stuttgart,40,Bayer Leverkusen,1510.10,1500.34,1497.62,1512.82,-12.47,12.47,away_win,0,1
888696,4123,2011/2012,3,50,Augsburg,49,Hoffenheim,1499.88,1500.34,1487.63,1512.59,-12.25,12.25,away_win,0,2
888698,4123,2011/2012,3,41,Köln,542,Kaiserslautern,1480.10,1490.12,1478.06,1492.16,-2.04,2.04,draw,1,1
888700,4123,2011/2012,3,34,Mainz 05,35,Schalke 04,1519.88,1499.90,1507.19,1512.60,-12.69,12.69,away_win,2,4
888702,4123,2011/2012,3,52,Hannover 96,47,Hertha BSC,1520.10,1490.10,1517.19,1493.01,-2.91,2.91,draw,1,1
888704,4123,2011/2012,4,47,Hertha BSC,51,Stuttgart,1493.01,1497.62,1500.84,1489.79,7.84,-7.84,home_win,1,0
888706,4123,2011/2012,4,36,Hamburger SV,41,Köln,1482.39,1478.06,1470.04,1490.41,-12.36,12.36,away_win,3,4
888708,4123,2011/2012,4,127,Nürnberg,50,Augsburg,1492.16,1487.63,1499.80,1479.99,7.64,-7.64,home_win,1,0
888710,4123,2011/2012,4,42,Freiburg,43,Wolfsburg,1482.59,1491.96,1490.53,1484.02,7.94,-7.94,home_win,3,0
888712,4123,2011/2012,4,542,Kaiserslautern,38,Bayern München,1492.16,1508.03,1480.25,1519.95,-11.91,11.91,away_win,0,3
888715,4123,2011/2012,4,49,Hoffenheim,37,Werder Bremen,1512.59,1507.19,1500.21,1519.57,-12.38,12.38,away_win,1,2
888717,4123,2011/2012,4,40,Bayer Leverkusen,33,Borussia Dortmund,1512.82,1507.40,1510.43,1509.78,-2.38,2.38,draw,0,0
888719,4123,2011/2012,4,52,Hannover 96,34,Mainz 05,1517.19,1507.19,1514.71,1509.67,-2.48,2.48,draw,1,1
888720,4123,2011/2012,4,35,Schalke 04,39,Borussia M'gladbach,1512.60,1517.41,1520.44,1509.57,7.84,-7.84,home_win,1,0
888723,4123,2011/2012,5,50,Augsburg,40,Bayer Leverkusen,1479.99,1510.43,1468.40,1522.02,-11.59,11.59,away_win,1,4
888725,4123,2011/2012,5,33,Borussia Dortmund,47,Hertha BSC,1509.78,1500.84,1497.33,1513.30,-12.46,12.46,away_win,1,2
888727,4123,2011/2012,5,38,Bayern München,42,Freiburg,1519.95,1490.53,1527.05,1483.43,7.11,-7.11,home_win,7,0
888729,4123,2011/2012,5,34,Mainz 05,49,Hoffenheim,1509.67,1500.21,1497.20,1512.68,-12.47,12.47,away_win,0,4
888731,4123,2011/2012,5,51,Stuttgart,52,Hannover 96,1489.79,1514.71,1498.07,1506.42,8.29,-8.29,home_win,3,0
888733,4123,2011/2012,5,39,Borussia M'gladbach,542,Kaiserslautern,1509.57,1480.25,1516.68,1473.14,7.11,-7.11,home_win,1,0
888735,4123,2011/2012,5,37,Werder Bremen,36,Hamburger SV,1519.57,1470.04,1526.26,1463.35,6.69,-6.69,home_win,2,0
888737,4123,2011/2012,5,41,Köln,127,Nürnberg,1490.41,1499.80,1478.36,1511.85,-12.06,12.06,away_win,1,2
888739,4123,2011/2012,5,43,Wolfsburg,35,Schalke 04,1484.02,1520.44,1492.56,1511.89,8.55,-8.55,home_win,2,1
888741,4123,2011/2012,6,42,Freiburg,51,Stuttgart,1483.43,1498.07,1471.49,1510.01,-11.94,11.94,away_win,1,2
888743,4123,2011/2012,6,40,Bayer Leverkusen,41,Köln,1522.02,1478.36,1508.83,1491.55,-13.19,13.19,away_win,1,4
888745,4123,2011/2012,6,36,Hamburger SV,39,Borussia M'gladbach,1463.35,1516.68,1452.28,1527.75,-11.07,11.07,away_win,0,1
888747,4123,2011/2012,6,127,Nürnberg,37,Werder Bremen,1511.85,1526.26,1509.91,1528.20,-1.95,1.95,draw,1,1
888749,4123,2011/2012,6,49,Hoffenheim,43,Wolfsburg,1512.68,1492.56,1519.98,1485.26,7.30,-7.30,home_win,3,1
888752,4123,2011/2012,6,47,Hertha BSC,50,Augsburg,1513.30,1468.40,1510.08,1471.62,-3.22,3.22,draw,2,2
888754,4123,2011/2012,6,542,Kaiserslautern,34,Mainz 05,1473.14,1497.20,1481.41,1488.93,8.27,-8.27,home_win,3,1
888756,4123,2011/2012,6,52,Hannover 96,33,Borussia Dortmund,1506.42,1497.33,1513.96,1489.79,7.54,-7.54,home_win,2,1
888758,4123,2011/2012,6,35,Schalke 04,38,Bayern München,1511.89,1527.05,1499.96,1538.98,-11.93,11.93,away_win,0,2
888760,4123,2011/2012,7,51,Stuttgart,36,Hamburger SV,1510.01,1452.28,1496.53,1465.76,-13.48,13.48,away_win,1,2
888762,4123,2011/2012,7,35,Schalke 04,42,Freiburg,1499.96,1471.49,1507.09,1464.36,7.13,-7.13,home_win,4,2
888764,4123,2011/2012,7,34,Mainz 05,33,Borussia Dortmund,1488.93,1489.79,1476.68,1502.03,-12.24,12.24,away_win,1,2
888766,4123,2011/2012,7,43,Wolfsburg,542,Kaiserslautern,1485.26,1481.41,1492.91,1473.76,7.65,-7.65,home_win,1,0
888768,4123,2011/2012,7,39,Borussia M'gladbach,127,Nürnberg,1527.75,1509.91,1535.10,1502.56,7.35,-7.35,home_win,1,0
888770,4123,2011/2012,7,50,Augsburg,52,Hannover 96,1471.62,1513.96,1470.30,1515.28,-1.32,1.32,draw,0,0
888772,4123,2011/2012,7,38,Bayern München,40,Bayer Leverkusen,1538.98,1508.83,1546.07,1501.74,7.09,-7.09,home_win,3,0
888774,4123,2011/2012,7,41,Köln,49,Hoffenheim,1491.55,1519.98,1499.92,1511.62,8.37,-8.37,home_win,2,0
888776,4123,2011/2012,7,37,Werder Bremen,47,Hertha BSC,1528.20,1510.08,1535.55,1502.74,7.35,-7.35,home_win,2,1
888778,4123,2011/2012,8,542,Kaiserslautern,51,Stuttgart,1473.76,1496.53,1462.00,1508.29,-11.76,11.76,away_win,0,2
888780,4123,2011/2012,8,33,Borussia Dortmund,50,Augsburg,1502.03,1470.30,1509.09,1463.24,7.06,-7.06,home_win,4,0
