team_id,team_name,final_ELO
23,Celtic,1608.26
24,Rangers,1572.78
25,Aberdeen,1530.33
32,Hearts,1514.05
21,Kilmarnock,1509.64
1019,St. Mirren,1502.84
30,Motherwell,1502.28
1017,Hibernian,1501.94
28,Dundee,1498.68
1018,Dundee United,1490.44
31,Ross County,1483.94
29,St. Johnstone,1476.54
27,Inverness CT,1416.72
26,Partick Thistle,1378.59
22,Hamilton Academical,1352.85
1155,Livingston,1337.28
